phase,iteration,mean_reward
final_audited,213,579.8494873046875
final_audited,214,648.3196411132812
final_audited,215,691.7132568359375
final_audited,216,659.5790405273438
final_audited,217,627.1084594726562
final_audited,218,687.419189453125
final_audited,219,708.6995849609375
final_audited,220,742.3336791992188
final_audited,221,749.7568359375
final_audited,222,777.612548828125
final_audited,223,785.35546875
final_audited,224,789.7636108398438
final_audited,225,819.0848999023438
final_audited,226,829.4949340820312
final_audited,227,760.0324096679688
final_audited,228,764.6824340820312
final_audited,229,765.3740234375
final_audited,230,813.8920288085938
final_audited,231,822.0352783203125
final_audited,232,831.158935546875
final_audited,233,864.225830078125
final_audited,234,908.6722412109375
final_audited,235,884.614013671875
final_audited,236,884.077392578125
final_audited,237,891.4191284179688
final_audited,238,895.8124389648438
final_audited,239,849.3976440429688
final_audited,240,918.6622924804688
final_audited,241,910.4812622070312
final_audited,242,880.91650390625
final_audited,243,925.8807983398438
final_audited,244,900.2781982421875
final_audited,245,880.3743896484375
final_audited,246,887.2476196289062
final_audited,247,968.2897338867188
final_audited,248,932.20166015625
final_audited,249,945.0868530273438
final_audited,250,932.7990112304688
final_audited,251,962.5602416992188
final_audited,252,981.9004516601562
final_audited,253,972.325927734375
final_audited,254,931.6244506835938
final_audited,255,956.54443359375
final_audited,256,967.6016235351562
final_audited,257,966.9867553710938
final_audited,258,948.7305908203125
final_audited,259,941.5617065429688
final_audited,260,962.75634765625
final_audited,261,968.4434814453125
final_audited,262,908.8951416015625
final_audited,263,968.8645629882812
final_audited,264,962.1387329101562
final_audited,265,966.041015625
final_audited,266,977.4478149414062
final_audited,267,961.1297607421875
final_audited,268,966.5631713867188
final_audited,269,987.4554443359375
final_audited,270,968.2399291992188
final_audited,271,964.7064208984375
final_audited,272,969.71240234375
final_audited,273,981.7252197265625
final_audited,274,1002.3961791992188
final_audited,275,973.47216796875
final_audited,276,956.1986694335938
final_audited,277,993.8140869140625
final_audited,278,1005.943115234375
final_audited,279,985.0743408203125
final_audited,280,985.518310546875
final_audited,281,1008.0650634765625
final_audited,282,1007.6117553710938
final_audited,283,1017.3470458984375
final_audited,284,1005.8698120117188
final_audited,285,994.4259643554688
final_audited,286,1019.0123901367188
final_audited,287,1017.8493041992188
final_audited,288,997.8780517578125
final_audited,289,1017.4429931640625
final_audited,290,1029.384033203125
final_audited,291,1000.6307373046875
final_audited,292,1016.5081787109375
final_audited,293,999.7427978515625
final_audited,294,1015.2774047851562
final_audited,295,987.5285034179688
final_audited,296,1025.9976806640625
final_audited,297,1010.2850952148438
final_audited,298,1017.531005859375
final_audited,299,1031.273681640625
final_audited,300,1025.32275390625
