phase,iteration,mean_reward
final_audited,329,56.53587341308594
final_audited,330,56.52138900756836
final_audited,331,56.76702880859375
final_audited,332,56.764183044433594
final_audited,333,56.8775749206543
final_audited,334,56.750816345214844
final_audited,335,56.823829650878906
final_audited,336,56.924007415771484
final_audited,337,57.019405364990234
final_audited,338,57.02280044555664
final_audited,339,57.03616714477539
final_audited,340,57.07292556762695
final_audited,341,57.089168548583984
final_audited,342,57.33778762817383
final_audited,343,57.30961608886719
final_audited,344,57.33930969238281
final_audited,345,57.36501693725586
final_audited,346,57.32974624633789
final_audited,347,57.507102966308594
final_audited,348,57.55918502807617
final_audited,349,57.637516021728516
final_audited,350,57.64545822143555
final_audited,351,57.68464279174805
final_audited,352,57.78270721435547
final_audited,353,57.833152770996094
final_audited,354,57.939998626708984
final_audited,355,57.915618896484375
final_audited,356,57.991512298583984
final_audited,357,57.99583435058594
final_audited,358,58.05835723876953
final_audited,359,58.018333435058594
final_audited,360,58.13821029663086
final_audited,361,58.11686706542969
final_audited,362,58.22191619873047
final_audited,363,58.16316604614258
final_audited,364,58.08740234375
final_audited,365,58.347557067871094
final_audited,366,58.33091735839844
final_audited,367,58.40474319458008
final_audited,368,58.53553771972656
final_audited,369,58.432579040527344
final_audited,370,58.67660903930664
final_audited,371,58.66176986694336
final_audited,372,58.67561721801758
final_audited,373,58.789573669433594
final_audited,374,58.71671676635742
final_audited,375,58.759193420410156
final_audited,376,58.83403015136719
final_audited,377,58.90509033203125
final_audited,378,58.82527542114258
final_audited,379,58.931854248046875
final_audited,380,58.94194793701172
final_audited,381,58.89889144897461
final_audited,382,59.02510452270508
final_audited,383,58.95476531982422
final_audited,384,58.85201644897461
final_audited,385,58.75284194946289
final_audited,386,58.97043991088867
final_audited,387,59.005531311035156
final_audited,388,59.06312942504883
final_audited,389,59.07936477661133
final_audited,390,59.145999908447266
final_audited,391,59.14860534667969
final_audited,392,59.117977142333984
final_audited,393,59.244388580322266
final_audited,394,59.03456115722656
final_audited,395,59.255374908447266
final_audited,396,59.186763763427734
final_audited,397,59.3511848449707
final_audited,398,59.407325744628906
final_audited,399,59.37193298339844
